experiment,model,item,score,score_top_n,category,H_score,score_expected
PG scale,Qwen2.5-32B-Instruct,13,0.0242930439832713,0.010812159079086,,,
PG scale,Qwen2.5-32B-Instruct,14,0.0643020850939089,0.1090917070964735,,,
PG scale,Qwen2.5-32B-Instruct,15,0.0502479765185124,0.0225515068859831,,,
PG scale,Qwen2.5-32B-Instruct,16,0.1280059752845633,0.1667980527755751,,,
PG scale,Qwen2.5-32B-Instruct,17,0.1893655260787121,0.2165123917185003,,,
PG scale,Qwen2.5-32B-Instruct,18,0.0392856740601151,0.0,,,
PG scale,Qwen2.5-32B-Instruct,19,0.021981354375345,0.0360957839492787,,,
PG scale,Qwen2.5-32B-Instruct,20,0.5530593468237207,0.4948338070527396,,,
PG scale,Qwen2.5-32B-Instruct,21,0.0598595078727719,0.0302710594865585,,,
PG scale,Qwen2.5-32B-Instruct,22,0.1234102100103871,0.1787075018850797,,,
PG scale,Qwen2.5-32B-Instruct,23,0.0262887420546234,0.0206962460733244,,,
PG scale,Qwen2.5-32B-Instruct,24,0.8284707403255123,0.7984969270287949,,,
PG scale,Qwen2.5-32B-Instruct,25,1.104854512093359,1.0812191977232908,,,
PG scale,Qwen2.5-32B-Instruct,26,0.0049939514283175,0.0,,,
PG scale,Qwen2.5-32B-Instruct,27,0.0147471893257516,0.030175629753047,,,
PG scale,Qwen2.5-32B-Instruct,28,0.0059117646755901,0.0,,,
PG scale,Qwen2.5-32B-Instruct,29,0.0056586549938563,0.0198460287385106,,,
PG scale,Qwen2.5-32B-Instruct,30,0.0033355928134809,0.0108689858516677,,,
PG scale,Qwen2.5-32B-Instruct,31,0.013169756337905,0.0097865605289016,,,
PG scale,Qwen2.5-32B-Instruct,32,0.967320327521,0.9399674126309516,,,
PG scale,Qwen2.5-3B-Instruct,1,0.4921387618446335,0.4501132464271438,,,
PG scale,Qwen2.5-3B-Instruct,2,0.197408559434515,0.1110831319704523,,,
PG scale,Qwen2.5-3B-Instruct,3,0.1933490018804407,0.2068851857941294,,,
PG scale,Qwen2.5-3B-Instruct,4,0.137324217721654,0.106802439282496,,,
PG scale,Qwen2.5-3B-Instruct,5,0.4719341579914238,0.5788535424901162,,,
PG scale,Qwen2.5-3B-Instruct,6,0.2744910796680255,0.206656024793553,,,
PG scale,Qwen2.5-3B-Instruct,7,0.0371573222271711,0.0,,,
PG scale,Qwen2.5-3B-Instruct,8,0.1903091732278709,0.1197711515607236,,,
PG scale,Qwen2.5-3B-Instruct,9,0.0339318610635523,0.0736826157756539,,,
PG scale,Qwen2.5-3B-Instruct,10,0.0425162015440476,0.0210858659720045,,,
PG scale,Qwen2.5-3B-Instruct,11,0.1305985577581584,0.1045471586729612,,,
PG scale,Qwen2.5-3B-Instruct,12,0.4680223705944275,0.4913532089126847,,,
PG scale,Qwen2.5-3B-Instruct,13,0.0344876874930088,0.0526902665138796,,,
PG scale,Qwen2.5-3B-Instruct,14,0.0439236776430666,0.0573935414177054,,,
PG scale,Qwen2.5-3B-Instruct,15,0.0385640091136595,0.0323292503995947,,,
PG scale,Qwen2.5-3B-Instruct,16,0.1140620020848976,0.1328107382231111,,,
PG scale,Qwen2.5-3B-Instruct,17,0.138529282782234,0.1198812277994834,,,
PG scale,Qwen2.5-3B-Instruct,18,0.0637201997549802,0.0652775670539769,,,
PG scale,Qwen2.5-3B-Instruct,19,0.032510232462856,0.0704172670399654,,,
PG scale,Qwen2.5-3B-Instruct,20,0.4931066560620351,0.3737656470440224,,,
PG scale,Qwen2.5-3B-Instruct,21,0.0637870195323281,0.0388436553351939,,,
PG scale,Qwen2.5-3B-Instruct,22,0.0982075042791273,0.1003334905078627,,,
PG scale,Qwen2.5-3B-Instruct,23,0.0279319423002767,0.0190418724939946,,,
PG scale,Qwen2.5-3B-Instruct,24,0.8293768674412394,0.8410927490659068,,,
PG scale,Qwen2.5-3B-Instruct,25,1.1488609591843164,1.1707146017234835,,,
PG scale,Qwen2.5-3B-Instruct,26,0.0083105842251121,0.019783064929596,,,
PG scale,Qwen2.5-3B-Instruct,27,0.0139111995761247,0.0109125164857495,,,
PG scale,Qwen2.5-3B-Instruct,28,0.0038158389973947,0.0,,,
PG scale,Qwen2.5-3B-Instruct,29,0.0046771531070244,0.0,,,
PG scale,Qwen2.5-3B-Instruct,30,0.0044383744311797,0.0,,,
PG scale,Qwen2.5-3B-Instruct,31,0.0125979296764899,0.0,,,
PG scale,Qwen2.5-3B-Instruct,32,0.9666579191797364,0.9614810526219438,,,
PG scale,Qwen2.5-7B-Instruct,1,0.4913376793843436,0.421398773390754,,,
PG scale,Qwen2.5-7B-Instruct,2,0.2482031019912329,0.2960950581508945,,,
PG scale,Qwen2.5-7B-Instruct,3,0.1731784289113785,0.178964744288139,,,
PG scale,Qwen2.5-7B-Instruct,4,0.1171795921600071,0.1372120792000914,,,
PG scale,Qwen2.5-7B-Instruct,5,0.4258779831924987,0.3492459506748107,,,
PG scale,Qwen2.5-7B-Instruct,6,0.3222316646524203,0.2578220567693249,,,
PG scale,Qwen2.5-7B-Instruct,7,0.0544949569446565,0.0808006719206322,,,
PG scale,Qwen2.5-7B-Instruct,8,0.2059626029471061,0.212677296988309,,,
PG scale,Qwen2.5-7B-Instruct,9,0.0231763285666988,0.0,,,
PG scale,Qwen2.5-7B-Instruct,10,0.0374652170331878,0.0107698291290412,,,
PG scale,Qwen2.5-7B-Instruct,11,0.1271115629701411,0.0867538123957498,,,
PG scale,Qwen2.5-7B-Instruct,12,0.4670015449944141,0.4742789136861087,,,
PG scale,Qwen2.5-7B-Instruct,13,0.0184631253585635,0.0,,,
PG scale,Qwen2.5-7B-Instruct,14,0.0429857735345652,0.0078927052944213,,,
PG scale,Qwen2.5-7B-Instruct,15,0.0266879148671058,0.0093735894882429,,,
PG scale,Qwen2.5-7B-Instruct,16,0.1060702136856507,0.1093956952162737,,,
PG scale,Qwen2.5-7B-Instruct,17,0.1513787668897677,0.1395770971271414,,,
PG scale,Qwen2.5-7B-Instruct,18,0.0667674462631449,0.0872821659369574,,,
PG scale,Qwen2.5-7B-Instruct,19,0.0140953878552873,0.0,,,
PG scale,Qwen2.5-7B-Instruct,20,0.661168944992993,0.6380749961864683,,,
PG scale,Qwen2.5-7B-Instruct,21,0.0693974632578645,0.0720920316688577,,,
PG scale,Qwen2.5-7B-Instruct,22,0.1130680477603856,0.0793390720801999,,,
PG scale,Qwen2.5-7B-Instruct,23,0.034915021456498,0.0399292090528023,,,
PG scale,Qwen2.5-7B-Instruct,24,0.8342008846813482,0.842004560894829,,,
PG scale,Qwen2.5-7B-Instruct,25,1.117031957097842,1.0766801789997549,,,
PG scale,Qwen2.5-7B-Instruct,26,0.007041327191281,0.0104887923190914,,,
PG scale,Qwen2.5-7B-Instruct,27,0.0165781185575725,0.0285254123964092,,,
PG scale,Qwen2.5-7B-Instruct,28,0.0045664683782151,0.0,,,
PG scale,Qwen2.5-7B-Instruct,29,0.0044947278940836,0.0,,,
PG scale,Qwen2.5-7B-Instruct,30,0.0026074716390111,0.0,,,
PG scale,Qwen2.5-7B-Instruct,31,0.0172084688322537,0.0,,,
PG scale,Qwen2.5-7B-Instruct,32,0.9650444454125616,0.9491992766908186,,,
PG scale,Qwen3-1.7B,1,0.4834556515397837,0.3806691034166282,,,
PG scale,Qwen3-1.7B,2,0.2232167809522841,0.2265381348124054,,,
PG scale,Qwen3-1.7B,3,0.1771183959028029,0.1725394658365819,,,
PG scale,Qwen3-1.7B,4,0.1000539848250469,0.0559442998699945,,,
PG scale,Qwen3-1.7B,5,0.4337930875453061,0.3320116160132801,,,
PG scale,Qwen3-1.7B,6,0.2992908205475181,0.3133923363465924,,,
PG scale,Qwen3-1.7B,7,0.0414638044209074,0.007983114589618,,,
PG scale,Qwen3-1.7B,8,0.2287207811435365,0.2759293207004702,,,
PG scale,Qwen3-1.7B,9,0.0199472439941299,0.0175042320962449,,,
PG scale,Qwen3-1.7B,10,0.0540117108074142,0.0743741001705977,,,
PG scale,Qwen3-1.7B,11,0.1513316027589887,0.1829981673196222,,,
PG scale,Qwen3-1.7B,12,0.4918434262971822,0.5704085346172504,,,
PG scale,Qwen3-1.7B,13,0.0244366503591363,0.0314628115761768,,,
PG scale,Qwen3-1.7B,14,0.0457835383626527,0.0310329895697266,,,
PG scale,Qwen3-1.7B,15,0.0392630883766496,0.0290138586585899,,,
PG scale,Qwen3-1.7B,16,0.1040720686309143,0.080565236674922,,,
PG scale,Qwen3-1.7B,17,0.1493518340860123,0.1951056153831576,,,
PG scale,Qwen3-1.7B,18,0.0404770391805546,0.0182913926693982,,,
PG scale,Qwen3-1.7B,19,0.0182317894590729,0.0096617319227083,,,
PG scale,Qwen3-1.7B,20,0.567041812871523,0.5264097110495087,,,
PG scale,Qwen3-1.7B,21,0.0702262945045086,0.1007713611309586,,,
PG scale,Qwen3-1.7B,22,0.1181701442599504,0.19129495964616,,,
PG scale,Qwen3-1.7B,23,0.0287870780018079,0.0401574579523904,,,
PG scale,Qwen3-1.7B,24,0.8336527513023986,0.8199462205325327,,,
PG scale,Qwen3-1.7B,25,1.123886077436426,1.1270305682561927,,,
PG scale,Qwen3-1.7B,26,0.00401184472846,0.0102546176037747,,,
PG scale,Qwen3-1.7B,27,0.0143160679031575,0.0192417589637441,,,
PG scale,Qwen3-1.7B,28,0.0052323059517142,0.0,,,
PG scale,Qwen3-1.7B,29,0.0064481456611785,0.0099487438696585,,,
PG scale,Qwen3-1.7B,30,0.0025279062255062,0.0,,,
PG scale,Qwen3-1.7B,31,0.0159088425330966,0.0209150434221456,,,
PG scale,Qwen3-1.7B,32,0.9630977340042663,0.959799850395045,,,
PG scale,Qwen3-14B,1,0.5007748687147273,0.4392111290409822,,,
PG scale,Qwen3-14B,2,0.2327024991453829,0.2797394764566763,,,
PG scale,Qwen3-14B,3,0.1676077868229989,0.1248601809712004,,,
PG scale,Qwen3-14B,4,0.117097533603557,0.1335678624483222,,,
PG scale,Qwen3-14B,5,0.4683387944806912,0.5252994433998719,,,
PG scale,Qwen3-14B,6,0.2929140439751218,0.2465249636827644,,,
PG scale,Qwen3-14B,7,0.0410131907939791,0.0348130777667375,,,
PG scale,Qwen3-14B,8,0.238617450427519,0.268806237359053,,,
PG scale,Qwen3-14B,9,0.0359594705309804,0.019802629948492,,,
PG scale,Qwen3-14B,10,0.0490625707815696,0.0523263809772935,,,
PG scale,Qwen3-14B,11,0.148583785006903,0.1400334945303633,,,
PG scale,Qwen3-14B,12,0.4703432065466028,0.5203616735914764,,,
PG scale,Qwen3-14B,13,0.0300135194957229,0.008688631592104,,,
PG scale,Qwen3-14B,14,0.0413717257813989,0.055407786051115,,,
PG scale,Qwen3-14B,15,0.0522461240334248,0.117188503765523,,,
PG scale,Qwen3-14B,16,0.1305269374906161,0.1532346407758452,,,
PG scale,Qwen3-14B,17,0.1237457101659425,0.0560655269084955,,,
PG scale,Qwen3-14B,18,0.0649407076077498,0.0819567304652206,,,
PG scale,Qwen3-14B,19,0.0199826649718335,0.0126288636176602,,,
PG scale,Qwen3-14B,20,0.5964746274042797,0.6010474837889559,,,
PG scale,Qwen3-14B,21,0.0634164400484089,0.0912346892758078,,,
PG scale,Qwen3-14B,22,0.1071636931320928,0.1282848408353981,,,
PG scale,Qwen3-14B,23,0.0318472493771363,0.0317676639520839,,,
PG scale,Qwen3-14B,24,0.8223296678678509,0.7802056287130738,,,
PG scale,Qwen3-14B,25,1.1119462644361195,1.1011569664344083,,,
PG scale,Qwen3-14B,26,0.0049908897400738,0.0095152373315815,,,
PG scale,Qwen3-14B,27,0.0134211561317796,0.0092740266807867,,,
PG scale,Qwen3-14B,28,0.0058960122948789,0.0,,,
PG scale,Qwen3-14B,29,0.0043090485833456,0.0,,,
PG scale,Qwen3-14B,30,0.0022174944775275,0.0,,,
PG scale,Qwen3-14B,31,0.0136263657423823,0.0194702286014232,,,
PG scale,Qwen3-14B,32,0.9691887404531307,1.0,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,1,0.4891509093168895,0.4793072037907262,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,2,0.2087625837182415,0.1320475991483876,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,3,0.1943810908690235,0.2281595909155782,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,4,0.1148929485307128,0.0979688755227358,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,5,0.4576863363483371,0.4953949887040692,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,6,0.3129544357359128,0.3106489707402908,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,7,0.0721398470089266,0.0948111264734955,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,8,0.203934793626095,0.2206202764844864,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,9,0.0231047743792516,0.0085369560951628,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,10,0.0544922692882722,0.0331954515698201,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,11,0.1447498401017007,0.1343173545230063,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,12,0.4642549367114925,0.4732808110487294,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,13,0.0287596320372046,0.0,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,14,0.0574196015476691,0.0692018628393384,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,15,0.0414722436218052,0.0197913782051331,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,16,0.1302613290171117,0.1618862992215451,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,17,0.1676762635396032,0.2136996822187525,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,18,0.0714513628865065,0.0670585399429737,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,19,0.0328374780244662,0.0599054718506485,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,20,0.556986630165583,0.5632567012335657,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,21,0.0676582928612609,0.0391530493188226,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,22,0.1038203548460874,0.081458205291738,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,23,0.0310904901687504,0.0203094605010639,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,24,0.8239442219569267,0.791121666420572,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,25,1.1203227792028962,1.1011731791486097,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,26,0.0038100141652355,0.0,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,27,0.0160148076051584,0.0310116156112198,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,28,0.0038410693731208,0.0,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,29,0.0053871744003773,0.010084417558287,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,30,0.0034691160831884,0.0,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,31,0.018692638434625,0.0299176153204816,,,
PG scale,Qwen3-30B-A3B-Instruct-2507,32,0.9637466806947396,0.9408241367028136,,,
PG scale,Qwen3-32B,1,0.4982583585915046,0.5106386410944819,,,
PG scale,Qwen3-32B,2,0.2216073848848486,0.2162087820282441,,,
PG scale,Qwen3-32B,3,0.1938391264109722,0.1871373940691069,,,
PG scale,Qwen3-32B,4,0.1195952398908976,0.1222472867610662,,,
PG scale,Qwen3-32B,5,0.4934303587544149,0.6118104675091638,,,
PG scale,Qwen3-32B,6,0.2807720671039959,0.2883965426894589,,,
PG scale,Qwen3-32B,7,0.0710849620168492,0.1232771908397024,,,
PG scale,Qwen3-32B,8,0.2644663324159312,0.4302604671437111,,,
PG scale,Qwen3-32B,9,0.0218379869201072,0.00784688404341,,,
PG scale,Qwen3-32B,10,0.0456349814974422,0.0226905643299145,,,
PG scale,Qwen3-32B,11,0.159107584192978,0.1515625016832725,,,
PG scale,Qwen3-32B,12,0.457785332179829,0.4307108737096188,,,
PG scale,Qwen3-32B,13,0.0240752327704164,0.0242046607843993,,,
PG scale,Qwen3-32B,14,0.0784559063304076,0.165471497753864,,,
PG scale,Qwen3-32B,15,0.0371485065085214,0.0288323590390444,,,
PG scale,Qwen3-32B,16,0.1197276764924542,0.0838882097608569,,,
PG scale,Qwen3-32B,17,0.1507220917989585,0.1281045138055534,,,
PG scale,Qwen3-32B,18,0.068235236675588,0.0582461878885348,,,
PG scale,Qwen3-32B,19,0.0119846599753823,0.0,,,
PG scale,Qwen3-32B,20,0.6622725397303231,0.7237668836302416,,,
PG scale,Qwen3-32B,21,0.0660468983376219,0.0955454733881857,,,
PG scale,Qwen3-32B,22,0.1029243813808821,0.0793529127290004,,,
PG scale,Qwen3-32B,23,0.0374906812450896,0.0491281074846016,,,
PG scale,Qwen3-32B,24,0.8310369150986862,0.819786063591634,,,
PG scale,Qwen3-32B,25,1.1188790894695684,1.1462186097292917,,,
PG scale,Qwen3-32B,26,0.0029773122686277,0.0,,,
PG scale,Qwen3-32B,27,0.0163291813966382,0.0296391079300215,,,
PG scale,Qwen3-32B,28,0.0050537446346841,0.0,,,
PG scale,Qwen3-32B,29,0.0035322561096459,0.0,,,
PG scale,Qwen3-32B,30,0.0031370256481244,0.0,,,
PG scale,Qwen3-32B,31,0.0116782936536126,0.0202518318590296,,,
PG scale,Qwen3-32B,32,0.9637173865615516,0.9586110296656772,,,
PG scale,Qwen3-4B,1,0.4872494655018353,0.498475750742379,,,
PG scale,Qwen3-4B,2,0.205020038308593,0.2281754389760019,,,
PG scale,Qwen3-4B,3,0.1778358121248857,0.1606172798081054,,,
PG scale,Qwen3-4B,4,0.1230281103712088,0.1468923056321758,,,
PG scale,Qwen3-4B,5,0.4700574108501169,0.5844962905260913,,,
PG scale,Qwen3-4B,6,0.2926978649811933,0.2457513641778632,,,
PG scale,Qwen3-4B,7,0.0603845326293559,0.078128259396421,,,
PG scale,Qwen3-4B,8,0.2141070077081853,0.1403761807499739,,,
PG scale,Qwen3-4B,9,0.0168661738465615,0.0,,,
PG scale,Qwen3-4B,10,0.0673635141172515,0.1186117802024078,,,
PG scale,Qwen3-4B,11,0.1593756879976501,0.1923308268480648,,,
PG scale,Qwen3-4B,12,0.4618071555500561,0.5210109398994083,,,
PG scale,Qwen3-4B,13,0.0256275057401049,0.0,,,
PG scale,Qwen3-4B,14,0.0496024156294394,0.0842151121512288,,,
PG scale,Qwen3-4B,15,0.0402664541780984,0.0472203173518875,,,
PG scale,Qwen3-4B,16,0.117516755129929,0.1265000839541651,,,
PG scale,Qwen3-4B,17,0.1430439018653056,0.121697001346624,,,
PG scale,Qwen3-4B,18,0.0593310700172381,0.010357818521242,,,
PG scale,Qwen3-4B,19,0.0201071934661113,0.0272780640789013,,,
PG scale,Qwen3-4B,20,0.6020659558246587,0.6779954036547081,,,
PG scale,Qwen3-4B,21,0.0665275134173765,0.0911057632944513,,,
PG scale,Qwen3-4B,22,0.1154498752488654,0.100369083557368,,,
PG scale,Qwen3-4B,23,0.0296855590285116,0.061972985192544,,,
PG scale,Qwen3-4B,24,0.822684512503367,0.783045049169482,,,
PG scale,Qwen3-4B,25,1.124815681512867,1.1112460146273966,,,
PG scale,Qwen3-4B,26,0.0042338204613556,0.0,,,
PG scale,Qwen3-4B,27,0.0147601025169533,0.0095751258708317,,,
PG scale,Qwen3-4B,28,0.0055754186886116,0.0,,,
PG scale,Qwen3-4B,29,0.0059235777102387,0.009978529684158,,,
PG scale,Qwen3-4B,30,0.004533495961995,0.0103964356343188,,,
PG scale,Qwen3-4B,31,0.008133385493469,0.0,,,
PG scale,Qwen3-4B,32,0.96758460640286,0.9593159916709448,,,
PG scale,Qwen3-8B,1,0.4922342288974105,0.5584904858791486,,,
PG scale,Qwen3-8B,2,0.1942171430081811,0.1944251032762549,,,
PG scale,Qwen3-8B,3,0.1760440755743173,0.1592809680058798,,,
PG scale,Qwen3-8B,4,0.1248296497819666,0.1259242233400244,,,
PG scale,Qwen3-8B,5,0.4658601062887583,0.5505689857797913,,,
PG scale,Qwen3-8B,6,0.3020849419334646,0.3188020677059895,,,
PG scale,Qwen3-8B,7,0.0517695084541893,0.0507584466826136,,,
PG scale,Qwen3-8B,8,0.2072527430037453,0.2377627616696203,,,
PG scale,Qwen3-8B,9,0.029558926436623,0.0546577528252327,,,
PG scale,Qwen3-8B,10,0.0501527697302099,0.0268871052165761,,,
PG scale,Qwen3-8B,11,0.1196254184331467,0.0786902075868035,,,
PG scale,Qwen3-8B,12,0.4540851014921774,0.4269842887238711,,,
PG scale,Qwen3-8B,13,0.0304199620948201,0.0470140382320397,,,
PG scale,Qwen3-8B,14,0.0682456523598885,0.0964868019804167,,,
PG scale,Qwen3-8B,15,0.0457171775629976,0.0470654365538763,,,
PG scale,Qwen3-8B,16,0.1171273208467029,0.0763020126240885,,,
PG scale,Qwen3-8B,17,0.1547769751162933,0.1041993628268031,,,
PG scale,Qwen3-8B,18,0.0522504285104824,0.0229201443300175,,,
PG scale,Qwen3-8B,19,0.040068900924427,0.085348307300543,,,
PG scale,Qwen3-8B,20,0.6561747087743286,0.7509371211707372,,,
PG scale,Qwen3-8B,21,0.0657310811454372,0.0396028482644787,,,
PG scale,Qwen3-8B,22,0.1006595947677803,0.0694221586564753,,,
PG scale,Qwen3-8B,23,0.0316208687424126,0.0306456384578604,,,
PG scale,Qwen3-8B,24,0.8235032520509034,0.8699058661076758,,,
PG scale,Qwen3-8B,25,1.123158286285031,1.0982349704645726,,,
PG scale,Qwen3-8B,26,0.0046059624163438,0.0,,,
PG scale,Qwen3-8B,27,0.0129641304164815,0.0,,,
PG scale,Qwen3-8B,28,0.0044925302987675,0.0,,,
PG scale,Qwen3-8B,29,0.006327394262369,0.0096407934891644,,,
PG scale,Qwen3-8B,30,0.004880420496282,0.0097909811372233,,,
PG scale,Qwen3-8B,31,0.0101842721724171,0.0103774951257713,,,
PG scale,Qwen3-8B,32,0.9609434717215056,0.9393163444337548,,,
PG scale,SmolLM3-3B,1,0.4791440606088837,0.4914687900594752,,,
PG scale,SmolLM3-3B,2,0.2204497540793542,0.2408288017708723,,,
PG scale,SmolLM3-3B,3,0.1734974309432735,0.1952294766903096,,,
PG scale,SmolLM3-3B,4,0.1123160083810656,0.0905976424060906,,,
PG scale,SmolLM3-3B,5,0.4389503091223725,0.4877706277232697,,,
PG scale,SmolLM3-3B,6,0.3030048761804786,0.282732362471636,,,
PG scale,SmolLM3-3B,7,0.0420007078577121,0.0421634814578574,,,
PG scale,SmolLM3-3B,8,0.2101777677231997,0.182654376446233,,,
PG scale,SmolLM3-3B,9,0.0339014889581751,0.0415561688056145,,,
PG scale,SmolLM3-3B,10,0.0490254739294798,0.027606100149285,,,
PG scale,SmolLM3-3B,11,0.1530300122739991,0.150860734310533,,,
PG scale,SmolLM3-3B,12,0.4607830817917123,0.4990497793164923,,,
PG scale,SmolLM3-3B,13,0.0311923595696273,0.0301320154348477,,,
PG scale,SmolLM3-3B,14,0.0425220940035078,0.044647704726063,,,
PG scale,SmolLM3-3B,15,0.0420187921086471,0.0246254507646935,,,
PG scale,SmolLM3-3B,16,0.1279395698075795,0.1574391581340669,,,
PG scale,SmolLM3-3B,17,0.1416485802671331,0.1681088990323155,,,
PG scale,SmolLM3-3B,18,0.044690114102652,0.0,,,
PG scale,SmolLM3-3B,19,0.01268112379819,0.0,,,
PG scale,SmolLM3-3B,20,0.5836361249397749,0.443647369278848,,,
PG scale,SmolLM3-3B,21,0.0537685243383955,0.0411665309012863,,,
PG scale,SmolLM3-3B,22,0.1108236906378349,0.086470021401163,,,
PG scale,SmolLM3-3B,23,0.0336952014442228,0.0293651156994144,,,
PG scale,SmolLM3-3B,24,0.8247579233297075,0.825860355616768,,,
PG scale,SmolLM3-3B,25,1.1227833197518902,1.1215494892279994,,,
PG scale,SmolLM3-3B,26,0.006308114609745,0.0,,,
PG scale,SmolLM3-3B,27,0.0188008930016859,0.0396521063262556,,,
PG scale,SmolLM3-3B,28,0.0062505840672269,0.0,,,
PG scale,SmolLM3-3B,29,0.0044687362942398,0.0099618225774836,,,
PG scale,SmolLM3-3B,30,0.004894308735762,0.0193991886449634,,,
PG scale,SmolLM3-3B,31,0.0089614887101474,0.0096535236231138,,,
PG scale,SmolLM3-3B,32,0.9676264508153029,0.9508228298663852,,,
PG scale,TildeOpen-30b,1,0.4977781623032226,0.582808779044638,,,
PG scale,TildeOpen-30b,2,0.2298875880727403,0.2242100302250849,,,
PG scale,TildeOpen-30b,3,0.1805217431386915,0.1895197088018495,,,
PG scale,TildeOpen-30b,4,0.1329006126472747,0.1225525027954429,,,
PG scale,TildeOpen-30b,5,0.4722735263760628,0.4765009537095036,,,
PG scale,TildeOpen-30b,6,0.268006526913091,0.2294940435058691,,,
PG scale,TildeOpen-30b,7,0.0578630049954262,0.0598619921765005,,,
PG scale,TildeOpen-30b,8,0.1932228338265179,0.1789826755279914,,,
PG scale,TildeOpen-30b,9,0.0327963973604249,0.0664650262323011,,,
PG scale,TildeOpen-30b,10,0.0454521420770152,0.0400764430464858,,,
PG scale,TildeOpen-30b,11,0.1543277119751384,0.1979901652915578,,,
PG scale,TildeOpen-30b,12,0.456477505006953,0.4692246245644141,,,
PG scale,TildeOpen-30b,13,0.0199338203666899,0.0,,,
PG scale,TildeOpen-30b,14,0.0496985904229184,0.0609991050876953,,,
PG scale,TildeOpen-30b,15,0.0399630745242653,0.0530525722119561,,,
PG scale,TildeOpen-30b,16,0.1435650045027825,0.1477953244714573,,,
PG scale,TildeOpen-30b,17,0.1661083266411549,0.1822603672196427,,,
PG scale,TildeOpen-30b,18,0.0405154868035355,0.0099063784189555,,,
PG scale,TildeOpen-30b,19,0.0139778809491337,0.0197815952501759,,,
PG scale,TildeOpen-30b,20,0.67766272967689,0.7635526629293352,,,
PG scale,TildeOpen-30b,21,0.0625807112439704,0.0499894452003371,,,
PG scale,TildeOpen-30b,22,0.1075788991794776,0.1494444275595773,,,
PG scale,TildeOpen-30b,23,0.0353272730595815,0.0300224662495211,,,
PG scale,TildeOpen-30b,24,0.8322883031733953,0.8075065121892743,,,
PG scale,TildeOpen-30b,25,1.11968442031014,1.1049746707425545,,,
PG scale,TildeOpen-30b,26,0.0039263264110429,0.0,,,
PG scale,TildeOpen-30b,27,0.012711568355679,0.0,,,
PG scale,TildeOpen-30b,28,0.0041078864559961,0.0,,,
PG scale,TildeOpen-30b,29,0.0025014573936918,0.0,,,
PG scale,TildeOpen-30b,30,0.0048909508232284,0.0097370767113705,,,
PG scale,TildeOpen-30b,31,0.0137777343961992,0.0286495924918577,,,
PG scale,TildeOpen-30b,32,0.9620819353883208,0.9503295028611094,,,
PG scale,bloomz-3b,1,0.49015711666585,0.5795246772701939,,,
PG scale,bloomz-3b,2,0.2028760105609673,0.1295077745829355,,,
PG scale,bloomz-3b,3,0.1951241740907259,0.2127927667851373,,,
PG scale,bloomz-3b,4,0.113364408577298,0.1053014230156992,,,
PG scale,bloomz-3b,5,0.4972714536704563,0.5930797015935075,,,
PG scale,bloomz-3b,6,0.3349544307795482,0.4603581489976983,,,
PG scale,bloomz-3b,7,0.0675760656695672,0.1071550547302976,,,
PG scale,bloomz-3b,8,0.2163960813222984,0.2437983128019157,,,
PG scale,bloomz-3b,9,0.0143482298559795,0.0,,,
PG scale,bloomz-3b,10,0.04881587695323,0.0126161156517048,,,
PG scale,bloomz-3b,11,0.1446562244005274,0.1586709981279857,,,
PG scale,bloomz-3b,12,0.4691358578724572,0.4515680784154733,,,
PG scale,bloomz-3b,13,0.0334607652742207,0.027441359676915,,,
PG scale,bloomz-3b,14,0.0473016862516585,0.0,,,
PG scale,bloomz-3b,15,0.0354359577314392,0.0176269891382742,,,
PG scale,bloomz-3b,16,0.1163916482363143,0.1112266884008868,,,
PG scale,bloomz-3b,17,0.1499670333493512,0.1637986599751423,,,
